scene,method,t,x,y
2,C,2.3322,5.4122,7.5088
2,C,2.3509,5.4417,7.5293
2,C,2.3695,5.4716,7.5501
2,C,2.3882,5.5017,7.5712
2,C,2.4069,5.5322,7.5925
2,C,2.4255,5.5630,7.6140
2,C,2.4442,5.5941,7.6357
2,C,2.4628,5.6255,7.6576
2,C,2.4815,5.6572,7.6796
2,C,2.5002,5.6891,7.7017
2,C,2.5188,5.7213,7.7240
2,C,2.5375,5.7537,7.7463
2,C,2.5561,5.7863,7.7687
2,C,2.5748,5.8192,7.7912
2,C,2.5934,5.8522,7.8136
2,C,2.6121,5.8855,7.8360
2,C,2.6308,5.9189,7.8584
2,C,2.6494,5.9525,7.8808
2,C,2.6681,5.9862,7.9031
2,C,2.6867,6.0201,7.9253
2,C,2.7054,6.0541,7.9473
2,C,2.7240,6.0882,7.9692
2,C,2.7427,6.1224,7.9910
2,C,2.7614,6.1566,8.0126
2,C,2.7800,6.1910,8.0339
2,C,2.7987,6.2254,8.0551
2,C,2.8173,6.2598,8.0760
2,C,2.8360,6.2943,8.0966
2,C,2.8547,6.3288,8.1170
2,C,2.8733,6.3633,8.1370
2,C,2.8920,6.3978,8.1567
2,C,2.9106,6.4323,8.1761
2,C,2.9293,6.4668,8.1951
2,C,2.9479,6.5012,8.2138
2,C,2.9666,6.5356,8.2320
2,C,2.9853,6.5700,8.2499
2,C,3.0039,6.6043,8.2673
2,C,3.0226,6.6386,8.2843
2,C,3.0412,6.6727,8.3008
2,C,3.0599,6.7068,8.3169
2,C,3.0785,6.7409,8.3324
2,C,3.0972,6.7748,8.3475
2,C,3.1159,6.8086,8.3621
2,C,3.1345,6.8424,8.3762
2,C,3.1532,6.8760,8.3897
2,C,3.1718,6.9095,8.4027
2,C,3.1905,6.9429,8.4151
2,C,3.2092,6.9762,8.4270
2,C,3.2278,7.0094,8.4383
2,C,3.2465,7.0425,8.4490
2,C,3.2651,7.0754,8.4591
2,C,3.2838,7.1082,8.4687
2,C,3.3024,7.1409,8.4776
2,C,3.3211,7.1734,8.4859
2,C,3.3398,7.2058,8.4936
2,C,3.3584,7.2381,8.5007
2,C,3.3771,7.2703,8.5072
2,C,3.3957,7.3023,8.5130
2,C,3.4144,7.3341,8.5182
2,C,3.4330,7.3659,8.5228
2,C,3.4517,7.3975,8.5267
2,C,3.4704,7.4289,8.5300
2,C,3.4890,7.4603,8.5326
2,C,3.5077,7.4915,8.5346
2,C,3.5263,7.5225,8.5360
2,C,3.5450,7.5535,8.5367
2,C,3.5637,7.5843,8.5368
2,C,3.5823,7.6150,8.5362
2,C,3.6010,7.6455,8.5350
2,C,3.6196,7.6760,8.5332
2,C,3.6383,7.7063,8.5307
2,C,3.6569,7.7365,8.5276
2,C,3.6756,7.7666,8.5239
2,C,3.6943,7.7966,8.5196
2,C,3.7129,7.8265,8.5147
2,C,3.7316,7.8564,8.5092
2,C,3.7502,7.8861,8.5031
2,C,3.7689,7.9157,8.4964
2,C,3.7875,7.9452,8.4891
2,C,3.8062,7.9747,8.4813
2,C,3.8249,8.0041,8.4729
2,C,3.8435,8.0334,8.4640
2,C,3.8622,8.0626,8.4545
2,C,3.8808,8.0918,8.4446
2,C,3.8995,8.1210,8.4341
2,C,3.9182,8.1501,8.4231
2,C,3.9368,8.1791,8.4117
2,C,3.9555,8.2081,8.3997
2,C,3.9741,8.2371,8.3874
2,C,3.9928,8.2661,8.3746
2,C,4.0114,8.2950,8.3614
2,C,4.0301,8.3240,8.3478
2,C,4.0488,8.3529,8.3338
2,C,4.0674,8.3818,8.3194
2,C,4.0861,8.4108,8.3047
2,C,4.1047,8.4397,8.2897
2,C,4.1234,8.4687,8.2743
2,C,4.1420,8.4977,8.2586
2,C,4.1607,8.5267,8.2427
2,C,4.1794,8.5558,8.2265
2,C,4.1980,8.5849,8.2100
2,C,4.2167,8.6141,8.1934
2,C,4.2353,8.6433,8.1765
2,C,4.2540,8.6726,8.1595
2,C,4.2727,8.7019,8.1422
2,C,4.2913,8.7313,8.1249
2,C,4.3100,8.7608,8.1074
2,C,4.3286,8.7904,8.0898
2,C,4.3473,8.8201,8.0721
2,C,4.3659,8.8498,8.0544
2,C,4.3846,8.8797,8.0366
2,C,4.4033,8.9096,8.0187
2,C,4.4219,8.9397,8.0009
2,C,4.4406,8.9698,7.9831
2,C,4.4592,9.0001,7.9653
2,C,4.4779,9.0305,7.9475
2,C,4.4965,9.0610,7.9298
2,C,4.5152,9.0917,7.9122
2,C,4.5339,9.1224,7.8947
2,C,4.5525,9.1533,7.8774
2,C,4.5712,9.1843,7.8601
2,C,4.5898,9.2155,7.8430
2,C,4.6085,9.2467,7.8261
2,C,4.6272,9.2781,7.8094
2,C,4.6458,9.3097,7.7929
2,C,4.6645,9.3413,7.7767
2,C,4.6831,9.3731,7.7606
2,C,4.7018,9.4051,7.7449
2,C,4.7204,9.4371,7.7294
2,C,4.7391,9.4693,7.7142
2,C,4.7578,9.5017,7.6992
2,C,4.7764,9.5341,7.6846
2,C,4.7951,9.5667,7.6704
2,C,4.8137,9.5994,7.6565
2,C,4.8324,9.6322,7.6429
2,C,4.8510,9.6651,7.6297
2,C,4.8697,9.6981,7.6168
2,C,4.8884,9.7312,7.6044
2,C,4.9070,9.7644,7.5924
2,C,4.9257,9.7977,7.5807
2,C,4.9443,9.8311,7.5695
2,C,4.9630,9.8646,7.5587
2,C,4.9817,9.8982,7.5483
2,C,5.0003,9.9318,7.5384
2,C,5.0190,9.9655,7.5290
2,C,5.0376,9.9992,7.5199
2,C,5.0563,10.0330,7.5114
2,C,5.0749,10.0668,7.5033
2,C,5.0936,10.1006,7.4957
2,C,5.1123,10.1345,7.4886
2,C,5.1309,10.1684,7.4819
2,C,5.1496,10.2022,7.4758
2,C,5.1682,10.2361,7.4701
2,C,5.1869,10.2700,7.4649
2,C,5.2055,10.3039,7.4603
2,C,5.2242,10.3378,7.4561
2,C,5.2429,10.3716,7.4524
2,C,5.2615,10.4054,7.4493
2,C,5.2802,10.4391,7.4466
2,C,5.2988,10.4728,7.4445
2,C,5.3175,10.5064,7.4428
2,C,5.3362,10.5400,7.4417
2,C,5.3548,10.5735,7.4411
2,C,5.3735,10.6069,7.4410
2,C,5.3921,10.6403,7.4414
2,C,5.4108,10.6735,7.4423
2,C,5.4294,10.7066,7.4437
2,C,5.4481,10.7397,7.4456
2,C,5.4668,10.7726,7.4480
2,C,5.4854,10.8054,7.4509
2,C,5.5041,10.8382,7.4543
2,C,5.5227,10.8707,7.4582
2,C,5.5414,10.9032,7.4626
2,C,5.5600,10.9355,7.4674
2,C,5.5787,10.9677,7.4728
2,C,5.5974,10.9998,7.4786
2,C,5.6160,11.0317,7.4849
2,C,5.6347,11.0635,7.4916
2,C,5.6533,11.0951,7.4989
2,C,5.6720,11.1267,7.5065
2,C,5.6907,11.1580,7.5146
2,C,5.7093,11.1893,7.5232
2,C,5.7280,11.2203,7.5322
2,C,5.7466,11.2513,7.5416
2,C,5.7653,11.2821,7.5514
2,C,5.7839,11.3128,7.5616
2,C,5.8026,11.3434,7.5723
2,C,5.8213,11.3738,7.5833
2,C,5.8399,11.4041,7.5947
2,C,5.8586,11.4343,7.6065
2,C,5.8772,11.4644,7.6187
2,C,5.8959,11.4944,7.6312
2,C,5.9145,11.5242,7.6441
2,C,5.9332,11.5540,7.6573
2,C,5.9519,11.5837,7.6709
2,C,5.9705,11.6133,7.6847
2,C,5.9892,11.6428,7.6989
2,C,6.0078,11.6722,7.7134
2,C,6.0265,11.7016,7.7281
2,C,6.0452,11.7309,7.7432
2,C,6.0638,11.7601,7.7585
2,C,6.0825,11.7894,7.7740
2,C,6.1011,11.8185,7.7898
2,C,6.1198,11.8477,7.8059
2,C,6.1384,11.8768,7.8221
2,C,6.1571,11.9059,7.8385
2,C,6.1758,11.9350,7.8552
2,C,6.1944,11.9641,7.8720
2,C,6.2131,11.9932,7.8889
2,C,6.2317,12.0223,7.9061
2,C,6.2504,12.0515,7.9233
2,C,6.2690,12.0806,7.9407
2,C,6.2877,12.1098,7.9582
2,C,6.3064,12.1391,7.9757
2,C,6.3250,12.1684,7.9934
2,C,6.3437,12.1977,8.0111
2,C,6.3623,12.2272,8.0288
2,C,6.3810,12.2567,8.0466
2,C,6.3996,12.2862,8.0644
2,C,6.4183,12.3159,8.0822
2,C,6.4370,12.3456,8.1000
2,C,6.4556,12.3755,8.1177
2,C,6.4743,12.4054,8.1354
2,C,6.4929,12.4355,8.1531
2,C,6.5116,12.4657,8.1706
2,C,6.5303,12.4959,8.1881
2,C,6.5489,12.5263,8.2054
2,C,6.5676,12.5569,8.2226
2,C,6.5862,12.5875,8.2397
2,C,6.6049,12.6183,8.2565
2,C,6.6235,12.6492,8.2732
2,C,6.6422,12.6803,8.2897
2,C,6.6609,12.7115,8.3059
2,C,6.6795,12.7428,8.3220
2,C,6.6982,12.7743,8.3377
2,C,6.7168,12.8059,8.3532
2,C,6.7355,12.8376,8.3684
2,C,6.7541,12.8695,8.3832
2,C,6.7728,12.9015,8.3977
2,C,6.7915,12.9337,8.4119
2,C,6.8101,12.9660,8.4257
2,C,6.8288,12.9984,8.4391
2,C,6.8474,13.0309,8.4520
2,C,6.8661,13.0636,8.4646
2,C,6.8848,13.0964,8.4767
2,C,6.9034,13.1293,8.4883
2,C,6.9221,13.1623,8.4995
2,C,6.9407,13.1954,8.5101
2,C,6.9594,13.2286,8.5203
2,C,6.9780,13.2619,8.5299
2,C,6.9967,13.2953,8.5389
2,C,7.0154,13.3288,8.5474
2,C,7.0340,13.3623,8.5553
2,C,7.0527,13.3960,8.5625
2,C,7.0713,13.4297,8.5692
2,C,7.0900,13.4634,8.5753
2,C,7.1086,13.4972,8.5807
2,C,7.1273,13.5311,8.5854
2,C,7.1460,13.5650,8.5895
2,C,7.1646,13.5989,8.5929
2,C,7.1833,13.6329,8.5957
2,C,7.2019,13.6668,8.5977
2,C,7.2206,13.7008,8.5990
2,C,7.2393,13.7348,8.5996
2,C,7.2579,13.7687,8.5995
2,C,7.2766,13.8027,8.5987
2,C,7.2952,13.8366,8.5971
2,C,7.3139,13.8705,8.5948
2,C,7.3325,13.9044,8.5918
2,C,7.3512,13.9382,8.5880
2,C,7.3699,13.9720,8.5835
2,C,7.3885,14.0057,8.5782
2,C,7.4072,14.0394,8.5722
2,C,7.4258,14.0730,8.5655
2,C,7.4445,14.1064,8.5580
2,C,7.4631,14.1399,8.5498
2,C,7.4818,14.1732,8.5409
2,C,7.5005,14.2064,8.5312
2,C,7.5191,14.2395,8.5208
2,C,7.5378,14.2725,8.5098
2,C,7.5564,14.3053,8.4980
2,C,7.5751,14.3381,8.4856
2,C,7.5938,14.3707,8.4725
2,C,7.6124,14.4032,8.4588
2,C,7.6311,14.4355,8.4445
2,C,7.6497,14.4677,8.4295
2,C,7.6684,14.4997,8.4140
2,C,7.6870,14.5316,8.3979
2,C,7.7057,14.5633,8.3813
2,C,7.7244,14.5949,8.3641
2,C,7.7430,14.6262,8.3465
2,C,7.7617,14.6574,8.3283
2,C,7.7803,14.6885,8.3098
2,C,7.7990,14.7193,8.2908
2,C,7.8176,14.7500,8.2714
2,C,7.8363,14.7805,8.2517
2,C,7.8550,14.8108,8.2316
2,C,7.8736,14.8409,8.2113
2,C,7.8923,14.8709,8.1906
2,C,7.9109,14.9006,8.1698
2,C,7.9296,14.9302,8.1487
2,C,7.9483,14.9595,8.1274
2,C,7.9669,14.9887,8.1060
2,C,7.9856,15.0177,8.0845
2,C,8.0042,15.0465,8.0629
2,C,8.0229,15.0751,8.0413
2,C,8.0415,15.1036,8.0196
2,C,8.0602,15.1318,7.9979
2,C,8.0789,15.1599,7.9763
2,C,8.0975,15.1878,7.9548
2,C,8.1162,15.2155,7.9334
2,C,8.1348,15.2430,7.9121
2,C,8.1535,15.2704,7.8910
2,C,8.1721,15.2976,7.8700
2,C,8.1908,15.3247,7.8493
2,C,8.2095,15.3516,7.8289
2,C,8.2281,15.3783,7.8088
2,C,8.2468,15.4049,7.7889
2,C,8.2654,15.4314,7.7694
2,C,8.2841,15.4577,7.7503
2,C,8.3028,15.4839,7.7316
2,C,8.3214,15.5100,7.7133
2,C,8.3401,15.5360,7.6954
2,C,8.3587,15.5619,7.6781
2,C,8.3774,15.5877,7.6611
2,C,8.3960,15.6134,7.6447
2,C,8.4147,15.6390,7.6289
2,C,8.4334,15.6646,7.6135
2,C,8.4520,15.6901,7.5988
2,C,8.4707,15.7156,7.5846
2,C,8.4893,15.7410,7.5710
2,C,8.5080,15.7664,7.5580
2,C,8.5266,15.7919,7.5456
2,C,8.5453,15.8173,7.5338
2,C,8.5640,15.8427,7.5227
2,C,8.5826,15.8682,7.5122
2,C,8.6013,15.8938,7.5023
2,C,8.6199,15.9194,7.4931
2,C,8.6386,15.9451,7.4845
2,C,8.6573,15.9708,7.4765
2,C,8.6759,15.9967,7.4692
2,C,8.6946,16.0228,7.4625
2,C,8.7132,16.0489,7.4564
2,C,8.7319,16.0753,7.4509
2,C,8.7505,16.1018,7.4461
2,C,8.7692,16.1285,7.4418
2,C,8.7879,16.1554,7.4380
2,C,8.8065,16.1826,7.4349
2,C,8.8252,16.2101,7.4323
2,C,8.8438,16.2378,7.4301
2,C,8.8625,16.2658,7.4285
2,C,8.8811,16.2941,7.4274
2,C,8.8998,16.3227,7.4268
2,C,8.9185,16.3517,7.4265
2,C,8.9371,16.3811,7.4267
2,C,8.9558,16.4108,7.4273
2,C,8.9744,16.4409,7.4283
2,C,8.9931,16.4715,7.4296
2,C,9.0118,16.5024,7.4312
2,C,9.0304,16.5339,7.4332
2,C,9.0491,16.5658,7.4354
2,C,9.0677,16.5981,7.4378
2,C,9.0864,16.6310,7.4404
2,C,9.1050,16.6644,7.4433
2,C,9.1237,16.6982,7.4463
2,C,9.1424,16.7327,7.4494
2,C,9.1610,16.7676,7.4526
2,C,9.1797,16.8031,7.4559
2,C,9.1983,16.8392,7.4593
2,C,9.2170,16.8758,7.4627
2,C,9.2356,16.9131,7.4661
2,C,9.2543,16.9509,7.4694
2,C,9.2730,16.9893,7.4728
2,C,9.2916,17.0283,7.4760
2,C,9.3103,17.0679,7.4791
2,C,9.3289,17.1080,7.4821
2,C,9.3476,17.1488,7.4850
2,C,9.3663,17.1902,7.4876
2,C,9.3849,17.2322,7.4901
2,C,9.4036,17.2748,7.4924
2,C,9.4222,17.3180,7.4944
2,C,9.4409,17.3618,7.4962
2,C,9.4595,17.4061,7.4978
2,C,9.4782,17.4510,7.4990
2,C,9.4969,17.4965,7.4999
2,C,9.5155,17.5425,7.5006
2,C,9.5342,17.5891,7.5009
2,C,9.5528,17.6361,7.5009
2,C,9.5715,17.6837,7.5005
2,C,9.5901,17.7317,7.4998
2,C,9.6088,17.7802,7.4987
2,C,9.6275,17.8291,7.4973
2,C,9.6461,17.8784,7.4955
2,C,9.6648,17.9281,7.4933
2,C,9.6834,17.9782,7.4908
2,C,9.7021,18.0286,7.4878
2,C,9.7208,18.0793,7.4846
2,C,9.7394,18.1303,7.4809
2,C,9.7581,18.1815,7.4769
2,C,9.7767,18.2330,7.4726
2,C,9.7954,18.2846,7.4679
2,C,9.8140,18.3364,7.4628
2,C,9.8327,18.3882,7.4574
2,C,9.8514,18.4402,7.4517
2,C,9.8700,18.4922,7.4456
2,C,9.8887,18.5442,7.4393
2,C,9.9073,18.5962,7.4326
2,C,9.9260,18.6481,7.4256
2,C,9.9446,18.6999,7.4184
2,C,9.9633,18.7516,7.4109
2,C,9.9820,18.8031,7.4031
2,C,10.0006,18.8544,7.3951
2,C,10.0193,18.9054,7.3868
2,C,10.0379,18.9562,7.3783
2,C,10.0566,19.0066,7.3696
2,C,10.0753,19.0566,7.3608
2,C,10.0939,19.1063,7.3517
2,C,10.1126,19.1555,7.3425
2,C,10.1312,19.2042,7.3332
2,C,10.1499,19.2525,7.3237
2,C,10.1685,19.3001,7.3141
2,C,10.1872,19.3472,7.3045
2,C,10.2059,19.3937,7.2947
2,C,10.2245,19.4395,7.2849
2,C,10.2432,19.4846,7.2751
2,C,10.2618,19.5291,7.2652
2,C,10.2805,19.5727,7.2553
2,C,10.2991,19.6156,7.2454
2,C,10.3178,19.6576,7.2356
2,C,10.3365,19.6988,7.2257
2,C,10.3551,19.7391,7.2160
2,C,10.3738,19.7786,7.2063
2,C,10.3924,19.8170,7.1967
2,C,10.4111,19.8546,7.1872
2,C,10.4298,19.8911,7.1778
2,C,10.4484,19.9267,7.1686
2,C,10.4671,19.9612,7.1595
2,C,10.4857,19.9947,7.1506
2,C,10.5044,20.0271,7.1418
2,C,10.5230,20.0585,7.1333
2,C,10.5417,20.0887,7.1249
2,C,10.5604,20.1179,7.1168
2,C,10.5790,20.1459,7.1089
2,C,10.5977,20.1728,7.1012
2,C,10.6163,20.1985,7.0938
2,C,10.6350,20.2232,7.0866
2,C,10.6536,20.2466,7.0797
2,C,10.6723,20.2690,7.0731
2,C,10.6910,20.2901,7.0668
2,C,10.7096,20.3102,7.0607
2,C,10.7283,20.3291,7.0550
2,C,10.7469,20.3468,7.0495
2,C,10.7656,20.3635,7.0444
2,C,10.7842,20.3790,7.0395
2,C,10.8029,20.3934,7.0350
2,C,10.8216,20.4068,7.0308
2,C,10.8402,20.4191,7.0268
2,C,10.8589,20.4303,7.0232
2,C,10.8775,20.4406,7.0199
2,C,10.8962,20.4498,7.0169
2,C,10.9149,20.4582,7.0141
2,C,10.9335,20.4656,7.0117
2,C,10.9522,20.4721,7.0095
2,C,10.9708,20.4778,7.0076
2,C,10.9895,20.4827,7.0060
2,C,11.0081,20.4868,7.0045
2,C,11.0268,20.4903,7.0034
2,C,11.0455,20.4931,7.0024
2,C,11.0641,20.4953,7.0016
2,C,11.0828,20.4970,7.0010
2,C,11.1014,20.4983,7.0006
2,C,11.1201,20.4991,7.0003
2,C,11.1387,20.4996,7.0001
2,C,11.1574,20.4999,7.0000
2,C,11.1761,20.5000,7.0000
2,C,11.1947,20.5000,7.0000
2,D,0.0000,1.5000,7.0000
2,D,0.0207,1.5000,7.0000
2,D,0.0414,1.5000,7.0000
2,D,0.0621,1.5001,7.0000
2,D,0.0828,1.5002,7.0000
2,D,0.1035,1.5005,7.0000
2,D,0.1242,1.5008,6.9999
2,D,0.1450,1.5012,6.9999
2,D,0.1657,1.5018,6.9998
2,D,0.1864,1.5026,6.9997
2,D,0.2071,1.5036,6.9996
2,D,0.2278,1.5048,6.9995
2,D,0.2485,1.5062,6.9993
2,D,0.2692,1.5079,6.9991
2,D,0.2899,1.5099,6.9989
2,D,0.3106,1.5122,6.9987
2,D,0.3313,1.5148,6.9984
2,D,0.3520,1.5177,6.9981
2,D,0.3727,1.5210,6.9977
2,D,0.3934,1.5247,6.9973
2,D,0.4141,1.5288,6.9968
2,D,0.4349,1.5334,6.9963
2,D,0.4556,1.5384,6.9958
2,D,0.4763,1.5438,6.9952
2,D,0.4970,1.5498,6.9945
2,D,0.5177,1.5563,6.9938
2,D,0.5384,1.5633,6.9930
2,D,0.5591,1.5709,6.9922
2,D,0.5798,1.5791,6.9913
2,D,0.6005,1.5879,6.9903
2,D,0.6212,1.5973,6.9893
2,D,0.6419,1.6073,6.9882
2,D,0.6626,1.6181,6.9870
2,D,0.6833,1.6295,6.9857
2,D,0.7041,1.6416,6.9844
2,D,0.7248,1.6545,6.9830
2,D,0.7455,1.6681,6.9815
2,D,0.7662,1.6825,6.9799
2,D,0.7869,1.6976,6.9782
2,D,0.8076,1.7134,6.9765
2,D,0.8283,1.7300,6.9746
2,D,0.8490,1.7473,6.9727
2,D,0.8697,1.7653,6.9707
2,D,0.8904,1.7840,6.9686
2,D,0.9111,1.8034,6.9664
2,D,0.9318,1.8235,6.9642
2,D,0.9525,1.8443,6.9618
2,D,0.9733,1.8657,6.9594
2,D,0.9940,1.8877,6.9568
2,D,1.0147,1.9104,6.9542
2,D,1.0354,1.9337,6.9515
2,D,1.0561,1.9576,6.9487
2,D,1.0768,1.9822,6.9459
2,D,1.0975,2.0073,6.9429
2,D,1.1182,2.0331,6.9398
2,D,1.1389,2.0594,6.9367
2,D,1.1596,2.0863,6.9335
2,D,1.1803,2.1137,6.9301
2,D,1.2010,2.1417,6.9267
2,D,1.2217,2.1703,6.9232
2,D,1.2424,2.1994,6.9196
2,D,1.2632,2.2290,6.9160
2,D,1.2839,2.2591,6.9122
2,D,1.3046,2.2897,6.9083
2,D,1.3253,2.3208,6.9044
2,D,1.3460,2.3524,6.9003
2,D,1.3667,2.3845,6.8962
2,D,1.3874,2.4170,6.8920
2,D,1.4081,2.4500,6.8876
2,D,1.4288,2.4834,6.8832
2,D,1.4495,2.5173,6.8787
2,D,1.4702,2.5516,6.8741
2,D,1.4909,2.5863,6.8694
2,D,1.5116,2.6214,6.8647
2,D,1.5324,2.6568,6.8598
2,D,1.5531,2.6926,6.8549
2,D,1.5738,2.7288,6.8499
2,D,1.5945,2.7652,6.8448
2,D,1.6152,2.8020,6.8397
2,D,1.6359,2.8390,6.8345
2,D,1.6566,2.8763,6.8293
2,D,1.6773,2.9139,6.8240
2,D,1.6980,2.9516,6.8186
2,D,1.7187,2.9895,6.8133
2,D,1.7394,3.0277,6.8079
2,D,1.7601,3.0660,6.8025
2,D,1.7808,3.1044,6.7970
2,D,1.8016,3.1429,6.7915
2,D,1.8223,3.1816,6.7861
2,D,1.8430,3.2203,6.7806
2,D,1.8637,3.2591,6.7751
2,D,1.8844,3.2979,6.7696
2,D,1.9051,3.3367,6.7641
2,D,1.9258,3.3756,6.7587
2,D,1.9465,3.4144,6.7532
2,D,1.9672,3.4532,6.7478
2,D,1.9879,3.4920,6.7424
2,D,2.0086,3.5307,6.7370
2,D,2.0293,3.5693,6.7317
2,D,2.0500,3.6077,6.7264
2,D,2.0707,3.6461,6.7211
2,D,2.0915,3.6843,6.7159
2,D,2.1122,3.7223,6.7108
2,D,2.1329,3.7601,6.7057
2,D,2.1536,3.7977,6.7007
2,D,2.1743,3.8351,6.6958
2,D,2.1950,3.8723,6.6909
2,D,2.2157,3.9091,6.6861
2,D,2.2364,3.9457,6.6814
2,D,2.2571,3.9821,6.6768
2,D,2.2778,4.0181,6.6723
2,D,2.2985,4.0538,6.6680
2,D,2.3192,4.0893,6.6638
2,D,2.3399,4.1244,6.6597
2,D,2.3607,4.1592,6.6559
2,D,2.3814,4.1937,6.6521
2,D,2.4021,4.2279,6.6486
2,D,2.4228,4.2617,6.6453
2,D,2.4435,4.2952,6.6422
2,D,2.4642,4.3283,6.6393
2,D,2.4849,4.3610,6.6367
2,D,2.5056,4.3934,6.6343
2,D,2.5263,4.4255,6.6321
2,D,2.5470,4.4571,6.6303
2,D,2.5677,4.4884,6.6287
2,D,2.5884,4.5192,6.6274
2,D,2.6091,4.5497,6.6264
2,D,2.6299,4.5797,6.6257
2,D,2.6506,4.6094,6.6254
2,D,2.6713,4.6386,6.6254
2,D,2.6920,4.6673,6.6258
2,D,2.7127,4.6957,6.6265
2,D,2.7334,4.7236,6.6277
2,D,2.7541,4.7510,6.6292
2,D,2.7748,4.7780,6.6311
2,D,2.7955,4.8045,6.6334
2,D,2.8162,4.8305,6.6362
2,D,2.8369,4.8561,6.6394
2,D,2.8576,4.8812,6.6430
2,D,2.8783,4.9057,6.6471
2,D,2.8990,4.9298,6.6517
2,D,2.9198,4.9534,6.6568
2,D,2.9405,4.9764,6.6624
2,D,2.9612,4.9990,6.6685
2,D,2.9819,5.0211,6.6751
2,D,3.0026,5.0427,6.6823
2,D,3.0233,5.0639,6.6901
2,D,3.0440,5.0848,6.6984
2,D,3.0647,5.1053,6.7074
2,D,3.0854,5.1254,6.7170
2,D,3.1061,5.1453,6.7273
2,D,3.1268,5.1648,6.7383
2,D,3.1475,5.1841,6.7500
2,D,3.1682,5.2032,6.7624
2,D,3.1890,5.2221,6.7756
2,D,3.2097,5.2409,6.7895
2,D,3.2304,5.2595,6.8042
2,D,3.2511,5.2779,6.8197
2,D,3.2718,5.2963,6.8360
2,D,3.2925,5.3147,6.8532
2,D,3.3132,5.3330,6.8712
2,D,3.3339,5.3513,6.8902
2,D,3.3546,5.3696,6.9100
2,D,3.3753,5.3879,6.9308
2,D,3.3960,5.4064,6.9525
2,D,3.4167,5.4249,6.9752
2,D,3.4374,5.4436,6.9989
2,D,3.4582,5.4625,7.0236
2,D,3.4789,5.4815,7.0493
2,D,3.4996,5.5008,7.0761
2,D,3.5203,5.5202,7.1040
2,D,3.5410,5.5400,7.1329
2,D,3.5617,5.5600,7.1630
2,D,3.5824,5.5804,7.1942
2,D,3.6031,5.6011,7.2266
2,D,3.6238,5.6223,7.2601
2,D,3.6445,5.6438,7.2948
2,D,3.6652,5.6657,7.3308
2,D,3.6859,5.6881,7.3679
2,D,3.7066,5.7110,7.4061
2,D,3.7273,5.7343,7.4453
2,D,3.7481,5.7581,7.4854
2,D,3.7688,5.7825,7.5263
2,D,3.7895,5.8073,7.5679
2,D,3.8102,5.8327,7.6101
2,D,3.8309,5.8586,7.6529
2,D,3.8516,5.8851,7.6960
2,D,3.8723,5.9122,7.7396
2,D,3.8930,5.9399,7.7833
2,D,3.9137,5.9681,7.8272
2,D,3.9344,5.9970,7.8712
2,D,3.9551,6.0265,7.9151
2,D,3.9758,6.0566,7.9589
2,D,3.9965,6.0874,8.0025
2,D,4.0173,6.1188,8.0457
2,D,4.0380,6.1510,8.0886
2,D,4.0587,6.1838,8.1309
2,D,4.0794,6.2173,8.1726
2,D,4.1001,6.2515,8.2137
2,D,4.1208,6.2865,8.2539
2,D,4.1415,6.3222,8.2933
2,D,4.1622,6.3587,8.3317
2,D,4.1829,6.3960,8.3690
2,D,4.2036,6.4340,8.4052
2,D,4.2243,6.4729,8.4401
2,D,4.2450,6.5125,8.4737
2,D,4.2657,6.5530,8.5058
2,D,4.2864,6.5943,8.5364
2,D,4.3072,6.6365,8.5654
2,D,4.3279,6.6795,8.5926
2,D,4.3486,6.7235,8.6181
2,D,4.3693,6.7683,8.6416
2,D,4.3900,6.8140,8.6631
2,D,4.4107,6.8606,8.6826
2,D,4.4314,6.9081,8.7001
2,D,4.4521,6.9564,8.7155
2,D,4.4728,7.0055,8.7290
2,D,4.4935,7.0554,8.7406
2,D,4.5142,7.1060,8.7503
2,D,4.5349,7.1573,8.7581
2,D,4.5556,7.2092,8.7642
2,D,4.5764,7.2617,8.7684
2,D,4.5971,7.3148,8.7710
2,D,4.6178,7.3684,8.7718
2,D,4.6385,7.4225,8.7710
2,D,4.6592,7.4770,8.7685
2,D,4.6799,7.5320,8.7644
2,D,4.7006,7.5873,8.7588
2,D,4.7213,7.6430,8.7517
2,D,4.7420,7.6990,8.7431
2,D,4.7627,7.7552,8.7330
2,D,4.7834,7.8117,8.7216
2,D,4.8041,7.8683,8.7087
2,D,4.8248,7.9251,8.6945
2,D,4.8456,7.9820,8.6791
2,D,4.8663,8.0390,8.6623
2,D,4.8870,8.0960,8.6444
2,D,4.9077,8.1531,8.6252
2,D,4.9284,8.2100,8.6049
2,D,4.9491,8.2669,8.5835
2,D,4.9698,8.3237,8.5609
2,D,4.9905,8.3803,8.5374
2,D,5.0112,8.4367,8.5128
2,D,5.0319,8.4929,8.4873
2,D,5.0526,8.5489,8.4608
2,D,5.0733,8.6045,8.4334
2,D,5.0940,8.6598,8.4052
2,D,5.1147,8.7146,8.3761
2,D,5.1355,8.7691,8.3463
2,D,5.1562,8.8232,8.3157
2,D,5.1769,8.8768,8.2844
2,D,5.1976,8.9300,8.2526
2,D,5.2183,8.9827,8.2202
2,D,5.2390,9.0350,8.1874
2,D,5.2597,9.0868,8.1542
2,D,5.2804,9.1382,8.1206
2,D,5.3011,9.1891,8.0868
2,D,5.3218,9.2396,8.0527
2,D,5.3425,9.2895,8.0185
2,D,5.3632,9.3390,7.9843
